time , current , Torque
   0.00504, 250.00000, 412.97152
   0.00505, 250.00000, 411.52876
   0.00506, 250.00000, 410.08707
   0.00507, 250.00000, 408.64645
   0.00508, 250.00000, 407.20690
   0.00509, 250.00000, 405.76843
   0.00510, 250.00000, 404.33103
   0.00511, 250.00000, 402.89470
   0.00512, 250.00000, 401.45945
   0.00513, 250.00000, 400.02528
   0.00514, 250.00000, 398.59219
   0.00515, 250.00000, 397.16017
   0.00516, 250.00000, 395.72924
   0.00517, 250.00000, 394.29939
   0.00518, 250.00000, 392.87063
   0.00519, 250.00000, 391.44294
   0.00520, 250.00000, 390.01635
   0.00000, 300.00000, 442.07100
   0.00001, 300.00000, 446.24489
   0.00002, 300.00000, 450.34234
   0.00003, 300.00000, 454.36060
   0.00004, 300.00000, 458.29693
   0.00005, 300.00000, 462.14858
   0.00006, 300.00000, 465.91279
   0.00007, 300.00000, 469.58683
   0.00008, 300.00000, 473.16795
   0.00009, 300.00000, 476.65340
   0.00010, 300.00000, 480.04043
   0.00011, 300.00000, 483.32629
   0.00012, 300.00000, 486.50824
   0.00013, 300.00000, 489.58352
   0.00014, 300.00000, 492.54940
   0.00015, 300.00000, 495.40312
   0.00016, 300.00000, 498.14194
   0.00017, 300.00000, 500.76311
   0.00018, 300.00000, 503.26388
   0.00019, 300.00000, 505.64151
   0.00020, 300.00000, 507.89324
   0.00021, 300.00000, 510.01633
   0.00022, 300.00000, 512.00803
   0.00023, 300.00000, 513.86559
   0.00024, 300.00000, 515.58628
   0.00025, 300.00000, 517.16733
   0.00026, 300.00000, 518.60600
   0.00027, 300.00000, 519.89955
   0.00028, 300.00000, 521.04523
   0.00029, 300.00000, 522.04028
   0.00030, 300.00000, 522.88197
   0.00031, 300.00000, 523.56754
   0.00032, 300.00000, 524.09425
   0.00033, 300.00000, 524.45935
   0.00034, 300.00000, 524.66009
   0.00035, 300.00000, 524.69489
   0.00036, 300.00000, 524.58185
   0.00037, 300.00000, 524.33267
   0.00038, 300.00000, 523.95343
   0.00039, 300.00000, 523.45021
   0.00040, 300.00000, 522.82909
   0.00041, 300.00000, 522.09617
   0.00042, 300.00000, 521.25752
   0.00043, 300.00000, 520.31922
   0.00044, 300.00000, 519.28736
   0.00045, 300.00000, 518.16802
   0.00046, 300.00000, 516.96729
   0.00047, 300.00000, 515.69124
   0.00048, 300.00000, 514.34595
   0.00049, 300.00000, 512.93753
   0.00050, 300.00000, 511.47203
   0.00051, 300.00000, 509.95556
   0.00052, 300.00000, 508.39418
   0.00053, 300.00000, 506.79399
   0.00054, 300.00000, 505.16107
   0.00055, 300.00000, 503.50149
   0.00056, 300.00000, 501.82135
   0.00057, 300.00000, 500.12672
   0.00058, 300.00000, 498.42369
   0.00059, 300.00000, 496.71835
   0.00060, 300.00000, 495.01676
   0.00061, 300.00000, 493.32503
   0.00062, 300.00000, 491.64922
   0.00063, 300.00000, 489.99542
   0.00064, 300.00000, 488.36972
   0.00065, 300.00000, 486.77820
   0.00066, 300.00000, 485.22694
   0.00067, 300.00000, 483.72203
   0.00068, 300.00000, 482.26954
   0.00069, 300.00000, 480.87556
   0.00070, 300.00000, 479.51835
   0.00071, 300.00000, 478.09008
   0.00072, 300.00000, 476.58563
   0.00073, 300.00000, 475.01225
   0.00074, 300.00000, 473.37721
   0.00075, 300.00000, 471.68776
   0.00076, 300.00000, 469.95118
   0.00077, 300.00000, 468.17472
   0.00078, 300.00000, 466.36565
   0.00079, 300.00000, 464.53123
   0.00080, 300.00000, 462.67872
   0.00081, 300.00000, 460.81538
   0.00082, 300.00000, 458.94848
   0.00083, 300.00000, 457.08528
   0.00084, 300.00000, 455.23304
   0.00085, 300.00000, 453.39903
   0.00086, 300.00000, 451.59050
   0.00087, 300.00000, 449.81472
   0.00088, 300.00000, 448.07895
   0.00089, 300.00000, 446.39046
   0.00090, 300.00000, 444.75650
   0.00091, 300.00000, 443.18435
   0.00092, 300.00000, 441.68125
   0.00093, 300.00000, 440.25448
   0.00094, 300.00000, 438.91129
   0.00095, 300.00000, 437.65896
   0.00096, 300.00000, 436.50474
   0.00097, 300.00000, 435.45589
   0.00098, 300.00000, 434.51968
   0.00099, 300.00000, 433.70336
   0.00100, 300.00000, 433.01421
   0.00101, 300.00000, 432.45948
   0.00102, 300.00000, 432.04644
   0.00103, 300.00000, 431.78235
   0.00104, 300.00000, 431.67447
   0.00105, 300.00000, 431.83601
   0.00106, 300.00000, 432.44962
   0.00107, 300.00000, 433.49209
   0.00108, 300.00000, 434.93581
   0.00109, 300.00000, 436.75315
   0.00110, 300.00000, 438.91650
   0.00111, 300.00000, 441.39823
   0.00112, 300.00000, 444.17073
   0.00113, 300.00000, 447.20638
   0.00114, 300.00000, 450.47756
   0.00115, 300.00000, 453.95664
   0.00116, 300.00000, 457.61602
   0.00117, 300.00000, 461.42807
   0.00118, 300.00000, 465.36518
   0.00119, 300.00000, 469.39971
   0.00120, 300.00000, 473.50407
   0.00121, 300.00000, 477.65062
   0.00122, 300.00000, 481.81174
   0.00123, 300.00000, 485.95983
   0.00124, 300.00000, 490.06725
   0.00125, 300.00000, 494.10640
   0.00126, 300.00000, 498.04965
   0.00127, 300.00000, 501.86937
   0.00128, 300.00000, 505.53797
   0.00129, 300.00000, 509.02780
   0.00130, 300.00000, 512.31126
   0.00131, 300.00000, 515.36073
   0.00132, 300.00000, 518.14859
   0.00133, 300.00000, 520.64721
   0.00134, 300.00000, 522.82899
   0.00135, 300.00000, 524.66629
   0.00136, 300.00000, 526.13151
   0.00137, 300.00000, 527.19702
   0.00138, 300.00000, 527.83520
   0.00139, 300.00000, 528.02066
   0.00140, 300.00000, 527.94816
   0.00141, 300.00000, 527.76063
   0.00142, 300.00000, 527.46299
   0.00143, 300.00000, 527.06012
   0.00144, 300.00000, 526.55695
   0.00145, 300.00000, 525.95836
   0.00146, 300.00000, 525.26927
   0.00147, 300.00000, 524.49457
   0.00148, 300.00000, 523.63918
   0.00149, 300.00000, 522.70799
   0.00150, 300.00000, 521.70590
   0.00151, 300.00000, 520.63782
   0.00152, 300.00000, 519.50866
   0.00153, 300.00000, 518.32332
   0.00154, 300.00000, 517.08670
   0.00155, 300.00000, 515.80370
   0.00156, 300.00000, 514.47922
   0.00157, 300.00000, 513.11818
   0.00158, 300.00000, 511.72548
   0.00159, 300.00000, 510.30601
   0.00160, 300.00000, 508.86468
   0.00161, 300.00000, 507.40640
   0.00162, 300.00000, 505.93606
   0.00163, 300.00000, 504.45858
   0.00164, 300.00000, 502.97885
   0.00165, 300.00000, 501.50178
   0.00166, 300.00000, 500.03227
   0.00167, 300.00000, 498.57523
   0.00168, 300.00000, 497.13555
   0.00169, 300.00000, 495.71815
   0.00170, 300.00000, 494.32793
   0.00171, 300.00000, 492.96978
   0.00172, 300.00000, 491.64861
   0.00173, 300.00000, 490.36933
   0.00174, 300.00000, 489.12579
   0.00175, 300.00000, 487.81595
   0.00176, 300.00000, 486.41995
   0.00177, 300.00000, 484.94540
   0.00178, 300.00000, 483.39992
   0.00179, 300.00000, 481.79110
   0.00180, 300.00000, 480.12655
   0.00181, 300.00000, 478.41389
   0.00182, 300.00000, 476.66071
   0.00183, 300.00000, 474.87463
   0.00184, 300.00000, 473.06325
   0.00185, 300.00000, 471.23417
   0.00186, 300.00000, 469.39501
   0.00187, 300.00000, 467.55337
   0.00188, 300.00000, 465.71686
   0.00189, 300.00000, 463.89308
   0.00190, 300.00000, 462.08964
   0.00191, 300.00000, 460.31415
   0.00192, 300.00000, 458.57422
   0.00193, 300.00000, 456.87744
   0.00194, 300.00000, 455.23144
   0.00195, 300.00000, 453.64381
   0.00196, 300.00000, 452.12216
   0.00197, 300.00000, 450.67410
   0.00198, 300.00000, 449.30723
   0.00199, 300.00000, 448.02917
   0.00200, 300.00000, 446.84752
   0.00201, 300.00000, 445.76988
   0.00202, 300.00000, 444.80386
   0.00203, 300.00000, 443.95707
   0.00204, 300.00000, 443.23712
   0.00205, 300.00000, 442.65161
   0.00206, 300.00000, 442.20815
   0.00207, 300.00000, 441.91435
   0.00208, 300.00000, 441.77781
   0.00209, 300.00000, 441.85925
   0.00210, 300.00000, 442.32430
   0.00211, 300.00000, 443.16302
   0.00212, 300.00000, 444.35159
   0.00213, 300.00000, 445.86620
   0.00214, 300.00000, 447.68306
   0.00215, 300.00000, 449.77834
   0.00216, 300.00000, 452.12824
   0.00217, 300.00000, 454.70896
   0.00218, 300.00000, 457.49668
   0.00219, 300.00000, 460.46759
   0.00220, 300.00000, 463.59788
   0.00221, 300.00000, 466.86376
   0.00222, 300.00000, 470.24140
   0.00223, 300.00000, 473.70700
   0.00224, 300.00000, 477.23675
   0.00225, 300.00000, 480.80685
   0.00226, 300.00000, 484.39348
   0.00227, 300.00000, 487.97283
   0.00228, 300.00000, 491.52110
   0.00229, 300.00000, 495.01448
   0.00230, 300.00000, 498.42916
   0.00231, 300.00000, 501.74133
   0.00232, 300.00000, 504.92718
   0.00233, 300.00000, 507.96291
   0.00234, 300.00000, 510.82470
   0.00235, 300.00000, 513.48875
   0.00236, 300.00000, 515.93124
   0.00237, 300.00000, 518.12837
   0.00238, 300.00000, 520.05634
   0.00239, 300.00000, 521.69132
   0.00240, 300.00000, 523.00952
   0.00241, 300.00000, 523.98713
   0.00242, 300.00000, 524.60033
   0.00243, 300.00000, 524.82531
   0.00244, 300.00000, 524.76246
   0.00245, 300.00000, 524.56067
   0.00246, 300.00000, 524.22642
   0.00247, 300.00000, 523.76583
   0.00248, 300.00000, 523.18496
   0.00249, 300.00000, 522.48993
   0.00250, 300.00000, 521.68680
   0.00251, 300.00000, 520.78168
   0.00252, 300.00000, 519.78066
   0.00253, 300.00000, 518.68982
   0.00254, 300.00000, 517.51524
   0.00255, 300.00000, 516.26304
   0.00256, 300.00000, 514.93928
   0.00257, 300.00000, 513.55006
   0.00258, 300.00000, 512.10148
   0.00259, 300.00000, 510.59961
   0.00260, 300.00000, 509.05056
   0.00261, 300.00000, 507.46040
   0.00262, 300.00000, 505.83523
   0.00263, 300.00000, 504.18114
   0.00264, 300.00000, 502.50422
   0.00265, 300.00000, 500.81056
   0.00266, 300.00000, 499.10624
   0.00267, 300.00000, 497.39736
   0.00268, 300.00000, 495.69001
   0.00269, 300.00000, 493.99027
   0.00270, 300.00000, 492.30424
   0.00271, 300.00000, 490.63800
   0.00272, 300.00000, 488.99765
   0.00273, 300.00000, 487.38927
   0.00274, 300.00000, 485.81896
   0.00275, 300.00000, 484.29279
   0.00276, 300.00000, 482.81688
   0.00277, 300.00000, 481.39729
   0.00278, 300.00000, 480.03629
   0.00279, 300.00000, 478.63592
   0.00280, 300.00000, 477.15643
   0.00281, 300.00000, 475.60511
   0.00282, 300.00000, 473.98925
   0.00283, 300.00000, 472.31614
   0.00284, 300.00000, 470.59309
   0.00285, 300.00000, 468.82736
   0.00286, 300.00000, 467.02627
   0.00287, 300.00000, 465.19710
   0.00288, 300.00000, 463.34715
   0.00289, 300.00000, 461.48370
   0.00290, 300.00000, 459.61405
   0.00291, 300.00000, 457.74549
   0.00292, 300.00000, 455.88531
   0.00293, 300.00000, 454.04081
   0.00294, 300.00000, 452.21927
   0.00295, 300.00000, 450.42799
   0.00296, 300.00000, 448.67426
   0.00297, 300.00000, 446.96538
   0.00298, 300.00000, 445.30863
   0.00299, 300.00000, 443.71130
   0.00300, 300.00000, 442.18069
   0.00301, 300.00000, 440.72410
   0.00302, 300.00000, 439.34880
   0.00303, 300.00000, 438.06210
   0.00304, 300.00000, 436.87129
   0.00305, 300.00000, 435.78365
   0.00306, 300.00000, 434.80649
   0.00307, 300.00000, 433.94708
   0.00308, 300.00000, 433.21273
   0.00309, 300.00000, 432.61073
   0.00310, 300.00000, 432.14837
   0.00311, 300.00000, 431.83294
   0.00312, 300.00000, 431.67173
   0.00313, 300.00000, 431.71059
   0.00314, 300.00000, 432.17514
   0.00315, 300.00000, 433.07776
   0.00316, 300.00000, 434.39084
   0.00317, 300.00000, 436.08675
   0.00318, 300.00000, 438.13789
   0.00319, 300.00000, 440.51662
   0.00320, 300.00000, 443.19532
   0.00321, 300.00000, 446.14639
   0.00322, 300.00000, 449.34220
   0.00323, 300.00000, 452.75513
   0.00324, 300.00000, 456.35755
   0.00325, 300.00000, 460.12186
   0.00326, 300.00000, 464.02043
   0.00327, 300.00000, 468.02564
   0.00328, 300.00000, 472.10988
   0.00329, 300.00000, 476.24551
   0.00330, 300.00000, 480.40493
   0.00331, 300.00000, 484.56051
   0.00332, 300.00000, 488.68464
   0.00333, 300.00000, 492.74969
   0.00334, 300.00000, 496.72805
   0.00335, 300.00000, 500.59209
   0.00336, 300.00000, 504.31420
   0.00337, 300.00000, 507.86676
   0.00338, 300.00000, 511.22214
   0.00339, 300.00000, 514.35273
   0.00340, 300.00000, 517.23090
   0.00341, 300.00000, 519.82905
   0.00342, 300.00000, 522.11954
   0.00343, 300.00000, 524.07477
   0.00344, 300.00000, 525.66710
   0.00345, 300.00000, 526.86892
   0.00346, 300.00000, 527.65262
   0.00347, 300.00000, 527.99056
   0.00348, 300.00000, 527.96626
   0.00349, 300.00000, 527.81638
   0.00350, 300.00000, 527.55464
   0.00351, 300.00000, 527.18594
   0.00352, 300.00000, 526.71521
   0.00353, 300.00000, 526.14734
   0.00354, 300.00000, 525.48726
   0.00355, 300.00000, 524.73986
   0.00356, 300.00000, 523.91006
   0.00357, 300.00000, 523.00278
   0.00358, 300.00000, 522.02291
   0.00359, 300.00000, 520.97538
   0.00360, 300.00000, 519.86509
   0.00361, 300.00000, 518.69695
   0.00362, 300.00000, 517.47587
   0.00363, 300.00000, 516.20676
   0.00364, 300.00000, 514.89454
   0.00365, 300.00000, 513.54411
   0.00366, 300.00000, 512.16039
   0.00367, 300.00000, 510.74828
   0.00368, 300.00000, 509.31269
   0.00369, 300.00000, 507.85854
   0.00370, 300.00000, 506.39073
   0.00371, 300.00000, 504.91418
   0.00372, 300.00000, 503.43380
   0.00373, 300.00000, 501.95449
   0.00374, 300.00000, 500.48117
   0.00375, 300.00000, 499.01875
   0.00376, 300.00000, 497.57214
   0.00377, 300.00000, 496.14624
   0.00378, 300.00000, 494.74597
   0.00379, 300.00000, 493.37624
   0.00380, 300.00000, 492.04196
   0.00381, 300.00000, 490.74804
   0.00382, 300.00000, 489.49916
   0.00383, 300.00000, 488.21986
   0.00384, 300.00000, 486.85205
   0.00385, 300.00000, 485.40332
   0.00386, 300.00000, 483.88128
   0.00387, 300.00000, 482.29353
   0.00388, 300.00000, 480.64764
   0.00389, 300.00000, 478.95122
   0.00390, 300.00000, 477.21188
   0.00391, 300.00000, 475.43719
   0.00392, 300.00000, 473.63476
   0.00393, 300.00000, 471.81218
   0.00394, 300.00000, 469.97705
   0.00395, 300.00000, 468.13696
   0.00396, 300.00000, 466.29951
   0.00397, 300.00000, 464.47230
   0.00398, 300.00000, 462.66292
   0.00399, 300.00000, 460.87896
   0.00400, 300.00000, 459.12802
   0.00401, 300.00000, 457.41770
   0.00402, 300.00000, 455.75560
   0.00403, 300.00000, 454.14930
   0.00404, 300.00000, 452.60640
   0.00405, 300.00000, 451.13451
   0.00406, 300.00000, 449.74121
   0.00407, 300.00000, 448.43410
   0.00408, 300.00000, 447.22077
   0.00409, 300.00000, 446.10883
   0.00410, 300.00000, 445.10586
   0.00411, 300.00000, 444.21947
   0.00412, 300.00000, 443.45724
   0.00413, 300.00000, 442.82678
   0.00414, 300.00000, 442.33568
   0.00415, 300.00000, 441.99153
   0.00416, 300.00000, 441.80193
   0.00417, 300.00000, 441.78794
   0.00418, 300.00000, 442.12284
   0.00419, 300.00000, 442.83902
   0.00420, 300.00000, 443.91269
   0.00421, 300.00000, 445.32007
   0.00422, 300.00000, 447.03736
   0.00423, 300.00000, 449.04078
   0.00424, 300.00000, 451.30653
   0.00425, 300.00000, 453.81083
   0.00426, 300.00000, 456.52989
   0.00427, 300.00000, 459.43992
   0.00428, 300.00000, 462.51714
   0.00429, 300.00000, 465.73775
   0.00430, 300.00000, 469.07796
   0.00431, 300.00000, 472.51399
   0.00432, 300.00000, 476.02204
   0.00433, 300.00000, 479.57834
   0.00434, 300.00000, 483.15908
   0.00435, 300.00000, 486.74049
   0.00436, 300.00000, 490.29877
   0.00437, 300.00000, 493.81013
   0.00438, 300.00000, 497.25079
   0.00439, 300.00000, 500.59695
   0.00440, 300.00000, 503.82483
   0.00441, 300.00000, 506.91065
   0.00442, 300.00000, 509.83060
   0.00443, 300.00000, 512.56090
   0.00444, 300.00000, 515.07777
   0.00445, 300.00000, 517.35741
   0.00446, 300.00000, 519.37604
   0.00447, 300.00000, 521.10986
   0.00448, 300.00000, 522.53509
   0.00449, 300.00000, 523.62794
   0.00450, 300.00000, 524.36463
   0.00451, 300.00000, 524.72135
   0.00452, 300.00000, 524.72571
   0.00453, 300.00000, 524.56984
   0.00454, 300.00000, 524.27986
   0.00455, 300.00000, 523.86184
   0.00456, 300.00000, 523.32184
   0.00457, 300.00000, 522.66595
   0.00458, 300.00000, 521.90021
   0.00459, 300.00000, 521.03072
   0.00460, 300.00000, 520.06352
   0.00461, 300.00000, 519.00470
   0.00462, 300.00000, 517.86031
   0.00463, 300.00000, 516.63644
   0.00464, 300.00000, 515.33914
   0.00465, 300.00000, 513.97448
   0.00466, 300.00000, 512.54854
   0.00467, 300.00000, 511.06738
   0.00468, 300.00000, 509.53708
   0.00469, 300.00000, 507.96369
   0.00470, 300.00000, 506.35329
   0.00471, 300.00000, 504.71194
   0.00472, 300.00000, 503.04572
   0.00473, 300.00000, 501.36070
   0.00474, 300.00000, 499.66293
   0.00475, 300.00000, 497.95850
   0.00476, 300.00000, 496.25346
   0.00477, 300.00000, 494.55390
   0.00478, 300.00000, 492.86587
   0.00479, 300.00000, 491.19544
   0.00480, 300.00000, 489.54869
   0.00481, 300.00000, 487.93168
   0.00482, 300.00000, 486.35048
   0.00483, 300.00000, 484.81116
   0.00484, 300.00000, 483.31978
   0.00485, 300.00000, 481.88243
   0.00486, 300.00000, 480.50515
   0.00487, 300.00000, 479.16538
   0.00488, 300.00000, 477.82214
   0.00489, 300.00000, 476.47503
   0.00490, 300.00000, 475.12405
   0.00491, 300.00000, 473.76922
   0.00492, 300.00000, 472.41055
   0.00493, 300.00000, 471.04806
   0.00494, 300.00000, 469.68176
   0.00495, 300.00000, 468.31167
   0.00496, 300.00000, 466.93779
   0.00497, 300.00000, 465.56015
   0.00498, 300.00000, 464.17876
   0.00499, 300.00000, 462.79363
   0.00500, 300.00000, 461.40478
   0.00501, 300.00000, 460.01222
   0.00502, 300.00000, 458.61597
   0.00503, 300.00000, 457.21603
   0.00504, 300.00000, 455.81243
   0.00505, 300.00000, 454.40518
   0.00506, 300.00000, 452.99429
   0.00507, 300.00000, 451.57978
   0.00508, 300.00000, 450.16166
   0.00509, 300.00000, 448.73995
   0.00510, 300.00000, 447.31466
   0.00511, 300.00000, 445.88580
   0.00512, 300.00000, 444.45339
   0.00513, 300.00000, 443.01745
   0.00514, 300.00000, 441.57798
   0.00515, 300.00000, 440.13500
   0.00516, 300.00000, 438.68853
   0.00517, 300.00000, 437.23858
   0.00518, 300.00000, 435.78516
   0.00519, 300.00000, 434.32830
   0.00520, 300.00000, 432.86799
   0.00000, 350.00000, 468.57207
   0.00001, 350.00000, 472.89738
   0.00002, 350.00000, 477.15389
   0.00003, 350.00000, 481.33814
   0.00004, 350.00000, 485.44664
   0.00005, 350.00000, 489.47593
   0.00006, 350.00000, 493.42252
   0.00007, 350.00000, 497.28295
   0.00008, 350.00000, 501.05374
   0.00009, 350.00000, 504.73141
   0.00010, 350.00000, 508.31249
   0.00011, 350.00000, 511.79351
   0.00012, 350.00000, 515.17098
   0.00013, 350.00000, 518.44144
   0.00014, 350.00000, 521.60140
   0.00015, 350.00000, 524.64741
   0.00016, 350.00000, 527.57597
   0.00017, 350.00000, 530.38361
   0.00018, 350.00000, 533.06687
   0.00019, 350.00000, 535.62226
   0.00020, 350.00000, 538.04631
   0.00021, 350.00000, 540.33555
   0.00022, 350.00000, 542.48649
   0.00023, 350.00000, 544.49568
   0.00024, 350.00000, 546.35962
   0.00025, 350.00000, 548.07484
   0.00026, 350.00000, 549.63788
   0.00027, 350.00000, 551.04526
   0.00028, 350.00000, 552.29349
   0.00029, 350.00000, 553.37911
   0.00030, 350.00000, 554.29865
   0.00031, 350.00000, 555.04861
   0.00032, 350.00000, 555.62554
   0.00033, 350.00000, 556.02596
   0.00034, 350.00000, 556.24639
   0.00035, 350.00000, 556.28628
   0.00036, 350.00000, 556.19074
   0.00037, 350.00000, 555.97990
   0.00038, 350.00000, 555.65864
   0.00039, 350.00000, 555.23180
   0.00040, 350.00000, 554.70428
   0.00041, 350.00000, 554.08093
   0.00042, 350.00000, 553.36663
   0.00043, 350.00000, 552.56623
   0.00044, 350.00000, 551.68462
   0.00045, 350.00000, 550.72665
   0.00046, 350.00000, 549.69720
   0.00047, 350.00000, 548.60114
   0.00048, 350.00000, 547.44332
   0.00049, 350.00000, 546.22863
   0.00050, 350.00000, 544.96193
   0.00051, 350.00000, 543.64809
   0.00052, 350.00000, 542.29197
   0.00053, 350.00000, 540.89845
   0.00054, 350.00000, 539.47239
   0.00055, 350.00000, 538.01866
   0.00056, 350.00000, 536.54213
   0.00057, 350.00000, 535.04767
   0.00058, 350.00000, 533.54014
   0.00059, 350.00000, 532.02442
   0.00060, 350.00000, 530.50537
   0.00061, 350.00000, 528.98786
   0.00062, 350.00000, 527.47676
   0.00063, 350.00000, 525.97693
   0.00064, 350.00000, 524.49326
   0.00065, 350.00000, 523.03059
   0.00066, 350.00000, 521.59381
   0.00067, 350.00000, 520.18778
   0.00068, 350.00000, 518.81737
   0.00069, 350.00000, 517.48745
   0.00070, 350.00000, 516.17473
   0.00071, 350.00000, 514.76988
   0.00072, 350.00000, 513.26874
   0.00073, 350.00000, 511.67977
   0.00074, 350.00000, 510.01142
   0.00075, 350.00000, 508.27213
   0.00076, 350.00000, 506.47036
   0.00077, 350.00000, 504.61455
   0.00078, 350.00000, 502.71317
   0.00079, 350.00000, 500.77465
   0.00080, 350.00000, 498.80744
   0.00081, 350.00000, 496.82001
   0.00082, 350.00000, 494.82080
   0.00083, 350.00000, 492.81825
   0.00084, 350.00000, 490.82083
   0.00085, 350.00000, 488.83697
   0.00086, 350.00000, 486.87514
   0.00087, 350.00000, 484.94378
   0.00088, 350.00000, 483.05133
   0.00089, 350.00000, 481.20627
   0.00090, 350.00000, 479.41702
   0.00091, 350.00000, 477.69205
   0.00092, 350.00000, 476.03980
   0.00093, 350.00000, 474.46872
   0.00094, 350.00000, 472.98727
   0.00095, 350.00000, 471.60389
   0.00096, 350.00000, 470.32704
   0.00097, 350.00000, 469.16516
   0.00098, 350.00000, 468.12671
   0.00099, 350.00000, 467.22014
   0.00100, 350.00000, 466.45389
   0.00101, 350.00000, 465.83642
   0.00102, 350.00000, 465.37618
   0.00103, 350.00000, 465.08162
   0.00104, 350.00000, 464.96118
   0.00105, 350.00000, 465.12535
   0.00106, 350.00000, 465.74983
   0.00107, 350.00000, 466.81077
   0.00108, 350.00000, 468.28006
   0.00109, 350.00000, 470.12958
   0.00110, 350.00000, 472.33125
   0.00111, 350.00000, 474.85693
   0.00112, 350.00000, 477.67854
   0.00113, 350.00000, 480.76795
   0.00114, 350.00000, 484.09707
   0.00115, 350.00000, 487.63777
   0.00116, 350.00000, 491.36196
   0.00117, 350.00000, 495.24153
   0.00118, 350.00000, 499.24837
   0.00119, 350.00000, 503.35436
   0.00120, 350.00000, 507.53141
   0.00121, 350.00000, 511.75140
   0.00122, 350.00000, 515.98623
   0.00123, 350.00000, 520.20778
   0.00124, 350.00000, 524.38795
   0.00125, 350.00000, 528.49864
   0.00126, 350.00000, 532.51172
   0.00127, 350.00000, 536.39910
   0.00128, 350.00000, 540.13267
   0.00129, 350.00000, 543.68432
   0.00130, 350.00000, 547.02593
   0.00131, 350.00000, 550.12941
   0.00132, 350.00000, 552.96665
   0.00133, 350.00000, 555.50952
   0.00134, 350.00000, 557.72994
   0.00135, 350.00000, 559.59979
   0.00136, 350.00000, 561.09095
   0.00137, 350.00000, 562.17533
   0.00138, 350.00000, 562.82482
   0.00139, 350.00000, 563.01360
   0.00140, 350.00000, 562.94361
   0.00141, 350.00000, 562.76241
   0.00142, 350.00000, 562.47449
   0.00143, 350.00000, 562.08434
   0.00144, 350.00000, 561.59645
   0.00145, 350.00000, 561.01532
   0.00146, 350.00000, 560.34545
   0.00147, 350.00000, 559.59132
   0.00148, 350.00000, 558.75744
   0.00149, 350.00000, 557.84829
   0.00150, 350.00000, 556.86836
   0.00151, 350.00000, 555.82215
   0.00152, 350.00000, 554.71416
   0.00153, 350.00000, 553.54888
   0.00154, 350.00000, 552.33079
   0.00155, 350.00000, 551.06441
   0.00156, 350.00000, 549.75420
   0.00157, 350.00000, 548.40469
   0.00158, 350.00000, 547.02034
   0.00159, 350.00000, 545.60567
   0.00160, 350.00000, 544.16515
   0.00161, 350.00000, 542.70329
   0.00162, 350.00000, 541.22459
   0.00163, 350.00000, 539.73352
   0.00164, 350.00000, 538.23459
   0.00165, 350.00000, 536.73229
   0.00166, 350.00000, 535.23111
   0.00167, 350.00000, 533.73555
   0.00168, 350.00000, 532.25010
   0.00169, 350.00000, 530.77925
   0.00170, 350.00000, 529.32751
   0.00171, 350.00000, 527.89935
   0.00172, 350.00000, 526.49927
   0.00173, 350.00000, 525.13177
   0.00174, 350.00000, 523.78855
   0.00175, 350.00000, 522.35091
   0.00176, 350.00000, 520.79663
   0.00177, 350.00000, 519.13540
   0.00178, 350.00000, 517.37691
   0.00179, 350.00000, 515.53087
   0.00180, 350.00000, 513.60695
   0.00181, 350.00000, 511.61486
   0.00182, 350.00000, 509.56429
   0.00183, 350.00000, 507.46494
   0.00184, 350.00000, 505.32650
   0.00185, 350.00000, 503.15867
   0.00186, 350.00000, 500.97113
   0.00187, 350.00000, 498.77358
   0.00188, 350.00000, 496.57573
   0.00189, 350.00000, 494.38725
   0.00190, 350.00000, 492.21785
   0.00191, 350.00000, 490.07722
   0.00192, 350.00000, 487.97505
   0.00193, 350.00000, 485.92105
   0.00194, 350.00000, 483.92490
   0.00195, 350.00000, 481.99629
   0.00196, 350.00000, 480.14493
   0.00197, 350.00000, 478.38050
   0.00198, 350.00000, 476.71270
   0.00199, 350.00000, 475.15123
   0.00200, 350.00000, 473.70578
   0.00201, 350.00000, 472.38604
   0.00202, 350.00000, 471.20170
   0.00203, 350.00000, 470.16247
   0.00204, 350.00000, 469.27804
   0.00205, 350.00000, 468.55809
   0.00206, 350.00000, 468.01234
   0.00207, 350.00000, 467.65046
   0.00208, 350.00000, 467.48215
   0.00209, 350.00000, 467.56776
   0.00210, 350.00000, 468.06529
   0.00211, 350.00000, 468.96256
   0.00212, 350.00000, 470.23413
   0.00213, 350.00000, 471.85450
   0.00214, 350.00000, 473.79821
   0.00215, 350.00000, 476.03979
   0.00216, 350.00000, 478.55377
   0.00217, 350.00000, 481.31468
   0.00218, 350.00000, 484.29705
   0.00219, 350.00000, 487.47540
   0.00220, 350.00000, 490.82426
   0.00221, 350.00000, 494.31817
   0.00222, 350.00000, 497.93165
   0.00223, 350.00000, 501.63923
   0.00224, 350.00000, 505.41544
   0.00225, 350.00000, 509.23481
   0.00226, 350.00000, 513.07187
   0.00227, 350.00000, 516.90115
   0.00228, 350.00000, 520.69717
   0.00229, 350.00000, 524.43447
   0.00230, 350.00000, 528.08758
   0.00231, 350.00000, 531.63101
   0.00232, 350.00000, 535.03931
   0.00233, 350.00000, 538.28700
   0.00234, 350.00000, 541.34861
   0.00235, 350.00000, 544.19867
   0.00236, 350.00000, 546.81171
   0.00237, 350.00000, 549.16225
   0.00238, 350.00000, 551.22483
